Date,Close,High,Low,Open,Volume,Symbol
2019-08-29,2.849999905,2.930000067,2.849999905,2.910000086,12325800,NIO
2019-08-30,2.859999895,2.910000086,2.839999914,2.900000095,8155400,NIO
2019-09-03,2.599999905,2.829999924,2.579999924,2.819999933,26854400,NIO
2019-09-04,2.75,2.75,2.640000105,2.700000048,15177900,NIO
2019-09-05,2.950000048,3,2.799999952,2.809999943,23244700,NIO
2019-09-06,2.980000019,3,2.869999886,2.99000001,14509300,NIO
2019-09-09,3.140000105,3.140000105,2.930000067,3,17386300,NIO
2019-09-10,3.319999933,3.329999924,3.069999933,3.130000114,20848800,NIO
2019-09-11,3.269999981,3.329999924,3.160000086,3.279999971,13619900,NIO
2019-09-12,3.190000057,3.269999981,3.099999905,3.24000001,10957800,NIO
2019-09-13,3.210000038,3.269999981,3.150000095,3.220000029,8371700,NIO
2019-09-16,3.119999886,3.210000038,3.089999914,3.150000095,12374900,NIO
2019-09-17,3.180000067,3.180000067,3,3.109999895,12905800,NIO
2019-09-18,3.079999924,3.210000038,3.029999971,3.210000038,12519200,NIO
2019-09-19,3.099999905,3.160000086,3.079999924,3.119999886,8733200,NIO
2019-09-20,3.039999962,3.160000086,3.019999981,3.140000105,11999300,NIO
2019-09-23,2.720000029,2.980000019,2.710000038,2.980000019,40356100,NIO
2019-09-24,2.170000076,2.24000001,1.970000029,2.220000029,122194400,NIO
2019-09-25,2.049999952,2.150000095,2.019999981,2.150000095,38938700,NIO
2019-09-26,1.960000038,2.059999943,1.899999976,2.049999952,50967800,NIO
2019-09-27,1.75,2,1.710000038,1.940000057,59824600,NIO
2019-09-30,1.559999943,1.730000019,1.529999971,1.720000029,58815600,NIO
2019-10-01,1.320000052,1.50999999,1.220000029,1.50999999,88123600,NIO
2019-10-02,1.590000033,1.649999976,1.190000057,1.190000057,98992700,NIO
2019-10-03,1.639999986,1.700000048,1.429999948,1.590000033,58630100,NIO
2019-10-04,1.620000005,1.690000057,1.559999943,1.600000024,25240300,NIO
2019-10-07,1.549999952,1.590000033,1.450000048,1.580000043,26893500,NIO
2019-10-08,1.700000048,1.799999952,1.659999967,1.730000019,47085000,NIO
2019-10-09,1.639999986,1.75999999,1.580000043,1.75,35848200,NIO
2019-10-10,1.529999971,1.639999986,1.5,1.639999986,33950800,NIO
2019-10-11,1.559999943,1.590000033,1.5,1.549999952,25648800,NIO
2019-10-14,1.529999971,1.570000052,1.519999981,1.559999943,12534600,NIO
2019-10-15,1.549999952,1.639999986,1.539999962,1.629999995,25901200,NIO
2019-10-16,1.460000038,1.519999981,1.399999976,1.460000038,40687000,NIO
2019-10-17,1.460000038,1.5,1.419999957,1.460000038,18373300,NIO
2019-10-18,1.519999981,1.549999952,1.440000057,1.450000048,21393400,NIO
2019-10-21,1.690000057,1.769999981,1.49000001,1.519999981,40155200,NIO
2019-10-22,1.580000043,1.769999981,1.519999981,1.700000048,38944000,NIO
2019-10-23,1.529999971,1.600000024,1.519999981,1.580000043,12246400,NIO
2019-10-24,1.539999962,1.600000024,1.529999971,1.570000052,21567700,NIO
2019-10-25,1.50999999,1.559999943,1.5,1.539999962,20444900,NIO
2019-10-28,1.480000019,1.5,1.379999995,1.429999948,32675500,NIO
2019-10-29,1.389999986,1.450000048,1.389999986,1.450000048,22312000,NIO
2019-10-30,1.429999948,1.450000048,1.360000014,1.419999957,20769100,NIO
2019-10-31,1.450000048,1.539999962,1.440000057,1.470000029,22381000,NIO
2019-11-01,1.519999981,1.549999952,1.49000001,1.49000001,17957200,NIO
2019-11-04,1.710000038,1.899999976,1.580000043,1.649999976,61083000,NIO
2019-11-05,2.339999914,2.380000114,1.799999952,1.879999995,183556700,NIO
2019-11-06,2.029999971,2.460000038,1.960000038,2.460000038,113933700,NIO
2019-11-07,2.069999933,2.200000048,2.049999952,2.109999895,39411800,NIO
2019-11-08,1.980000019,2.130000114,1.940000057,2.130000114,38341600,NIO
2019-11-11,1.860000014,1.960000038,1.779999971,1.899999976,34228400,NIO
2019-11-12,1.940000057,2.049999952,1.830000043,1.899999976,27818000,NIO
2019-11-13,1.899999976,1.99000001,1.850000024,1.899999976,24969400,NIO
2019-11-14,1.75,1.889999986,1.659999967,1.860000014,46683200,NIO
2019-11-15,1.799999952,1.840000033,1.659999967,1.75,32003800,NIO
2019-11-18,1.799999952,1.899999976,1.730000019,1.879999995,25996000,NIO
2019-11-19,1.830000043,1.889999986,1.779999971,1.779999971,26780800,NIO
2019-11-20,1.840000033,1.870000005,1.769999981,1.850000024,20728500,NIO
2019-11-21,1.980000019,2.039999962,1.820000052,1.870000005,41394200,NIO
2019-11-22,1.940000057,2.049999952,1.879999995,2.039999962,25152300,NIO
2019-11-25,2.049999952,2.119999886,1.960000038,1.99000001,36836400,NIO
2019-11-26,2.279999971,2.289999962,2.119999886,2.119999886,55122700,NIO
2019-11-27,2.460000038,2.5,2.279999971,2.319999933,77368600,NIO
2019-11-29,2.269999981,2.359999895,2.200000048,2.359999895,32640300,NIO
2019-12-02,2.440000057,2.440000057,2.299999952,2.349999905,32677500,NIO
2019-12-03,2.400000095,2.480000019,2.25,2.309999943,37865200,NIO
2019-12-04,2.420000076,2.579999924,2.410000086,2.420000076,46792900,NIO
2019-12-05,2.269999981,2.569999933,2.25,2.529999971,53235200,NIO
2019-12-06,2.25999999,2.339999914,2.200000048,2.319999933,31931900,NIO
2019-12-09,2.220000029,2.25,2.109999895,2.210000038,31542900,NIO
2019-12-10,2.269999981,2.279999971,2.140000105,2.200000048,25220200,NIO
2019-12-11,2.25999999,2.319999933,2.230000019,2.25999999,20342900,NIO
2019-12-12,2.269999981,2.329999924,2.25999999,2.299999952,22457900,NIO
2019-12-13,2.390000105,2.430000067,2.289999962,2.309999943,37228900,NIO
2019-12-16,2.480000019,2.549999952,2.390000105,2.440000057,36916800,NIO
2019-12-17,2.589999914,2.630000114,2.5,2.539999962,45654500,NIO
2019-12-18,2.630000114,2.670000076,2.539999962,2.579999924,31811100,NIO
2019-12-19,2.619999886,2.730000019,2.609999895,2.690000057,36301300,NIO
2019-12-20,2.690000057,2.720000029,2.630000114,2.650000095,50971500,NIO
2019-12-23,2.670000076,2.75999999,2.650000095,2.74000001,28571900,NIO
2019-12-24,2.529999971,2.630000114,2.450000048,2.630000114,32029800,NIO
2019-12-26,2.50999999,2.519999981,2.349999905,2.450000048,44173700,NIO
