Date,Close,High,Low,Open,Volume,Symbol
2020-09-09,15.80000019,16.95000076,15.78999996,16.40999985,9115600,LI
2020-09-10,16.04999924,16.72999954,15.85999966,16.17000008,5893400,LI
2020-09-11,16.20999908,16.70000076,16.04999924,16.19000053,3915000,LI
2020-09-14,17.46999931,17.70999908,16.31100082,16.60000038,6429200,LI
2020-09-15,18.19000053,18.75,17.64999962,17.65999985,9376700,LI
2020-09-16,17.52000046,18.43000031,17.42099953,18.20000076,5713800,LI
2020-09-17,17.26000023,17.64999962,16.70000076,16.73999977,3141300,LI
2020-09-18,17.03000069,17.68000031,16.56999969,17.56999969,3817500,LI
2020-09-21,16.43000031,16.87000084,16,16.5,4288700,LI
2020-09-22,16.73999977,17.18000031,16.42000008,16.55999947,3043400,LI
2020-09-23,15.68000031,16.75,15.60999966,16.75,6602000,LI
2020-09-24,15.09000015,15.97000027,15.02000046,15.5,6846800,LI
2020-09-25,15.80000019,16.06999969,15.22999954,15.35000038,3636800,LI
2020-09-28,16.07999992,16.20999908,15.73999977,16.19000053,4720500,LI
2020-09-29,17.03000069,17.15999985,16,16.07999992,6037800,LI
2020-09-30,17.38999939,18.23999977,17.09000015,17.62000084,7620300,LI
2020-10-01,16.79999924,17.78000069,16.54999924,17.76000023,5425600,LI
2020-10-02,16.92000008,18,16.20000076,16.25,8396700,LI
2020-10-05,17.52000046,18.12999916,17.14999962,17.42000008,8143900,LI
2020-10-06,17.35000038,18.22999954,17.25,17.71999931,5659300,LI
2020-10-07,17.77000046,18.07999992,17.40999985,17.60000038,3100700,LI
2020-10-08,17.93000031,18.28000069,17.71999931,17.97999954,3228500,LI
2020-10-09,17.60000038,18.36000061,17.5,18.03000069,3833100,LI
2020-10-12,19.15999985,19.34000015,17.61000061,18.05999947,13995300,LI
2020-10-13,19.43000031,19.72999954,18.53000069,18.80999947,7894100,LI
2020-10-14,20.78000069,21.86000061,20.05999947,20.16699982,16666800,LI
2020-10-15,20.5,21.46999931,19.78000069,20.35000038,11747600,LI
2020-10-16,19.77000046,21.12000084,19.61000061,20.85000038,7456000,LI
2020-10-19,19.18000031,20.37000084,18.90999985,20.34000015,6444700,LI
2020-10-20,20.48999977,20.78000069,19,19.20999908,7623900,LI
2020-10-21,19.38999939,21.10000038,19.36000061,20.29999924,8402500,LI
2020-10-22,18.97999954,20.10000038,18.71999931,20,6343400,LI
2020-10-23,18.39999962,18.98999977,18.30999947,18.89999962,3624300,LI
2020-10-26,19.07999992,19.26000023,18.29999924,18.29999924,5672300,LI
2020-10-27,19.20999908,19.61000061,18.62000084,18.95999908,4301800,LI
2020-10-28,18.69000053,19.10000038,17.92000008,18.68000031,6231200,LI
2020-10-29,20.62000084,21.39999962,19.17499924,19.30999947,14660600,LI
2020-10-30,20.17000008,21.71999931,20.06999969,20.48999977,11936300,LI
2020-11-02,22.87999916,23.29999924,21.36000061,21.76000023,24942100,LI
2020-11-03,24.04999924,24.17000008,22.04999924,23.39999962,15563100,LI
2020-11-04,25.30999947,27.67000008,24.05999947,25.69000053,28970600,LI
2020-11-05,28.09000015,28.48999977,26,26.95999908,32302800,LI
2020-11-06,26.45999908,28.31999969,25.29800034,27.59000015,32691700,LI
2020-11-09,26.29999924,26.52000046,25.29000092,26.37000084,14752100,LI
2020-11-10,25.23999977,26.47999954,23.18000031,25.79999924,16860000,LI
2020-11-11,24.96999931,25.27000046,23.05999947,24.06999969,11897500,LI
2020-11-12,31.78000069,32.77999878,26.39999962,27.05500031,83071000,LI
2020-11-13,31.20000076,40.80599976,30.11000061,38.75999832,169787700,LI
2020-11-16,35.54999924,36.97000122,30.96999931,31.32999992,85858000,LI
2020-11-17,35.04999924,38,34.45000076,37.77999878,45851900,LI
2020-11-18,35.49000168,36.65000153,33.5,35.06999969,28208900,LI
2020-11-19,36.74000168,37.29999924,34.81000137,35.59999847,27079800,LI
2020-11-20,38.11999893,39.86500168,36.29999924,37.02999878,41861000,LI
2020-11-23,43.63999939,44.18000031,40.86000061,41.47999954,63691500,LI
2020-11-24,43.95999908,47.70000076,41.5,47.58000183,64681300,LI
2020-11-25,40.72000122,41.83000183,38.75,39.45999908,40985400,LI
2020-11-27,39.47999954,42.15000153,38.27999878,40.27999878,26503600,LI
2020-11-30,35.99000168,38.65000153,35,38.52999878,29779800,LI
2020-12-01,34.86000061,39.34999847,34.22999954,39.18999863,42075400,LI
2020-12-02,34.75,35.70000076,30.95000076,31.97999954,43741900,LI
2020-12-03,32.31000137,36.58000183,32.18000031,35.52999878,32565100,LI
2020-12-04,30.53000069,32.11999893,30.44000053,30.76000023,51988700,LI
2020-12-07,31.48999977,32.77000046,29.60000038,30.15999985,34831100,LI
2020-12-08,33.31000137,34.74000168,32.81999969,33.77000046,33169800,LI
2020-12-09,32.02999878,34.59999847,31.25,34,23729300,LI
2020-12-10,32.49000168,33.5,30.89999962,31.45999908,16466300,LI
2020-12-11,31.36000061,32.99000168,31.05999947,32.20000076,13625600,LI
2020-12-14,31.32999992,32.09999847,30.42000008,31.73999977,15147400,LI
2020-12-15,32.15000153,33.09999847,31.25,31.86000061,18070300,LI
2020-12-16,31.36000061,32.48300171,31.01000023,32.45999908,11821000,LI
2020-12-17,30.69000053,31.69499969,30.22999954,31.46999931,15188200,LI
2020-12-18,31.77000046,32.25,30.71999931,31.01000023,22147200,LI
2020-12-21,32.86000061,33.70000076,31.11000061,31.16399956,20322600,LI
2020-12-22,31.29000092,33.58000183,30.62999916,33.47999954,16996200,LI
2020-12-23,30.55999947,31.43000031,29.39999962,31.29000092,14670100,LI
2020-12-24,29.31999969,30.37999916,29.13999939,30.29000092,13413700,LI
2020-12-28,27.01000023,29.78899956,26.87999916,29.74600029,22950600,LI
2020-12-29,28.67000008,29,26.52000046,27.30999947,18394000,LI
2020-12-30,29.05999947,29.44000053,28.52099991,29.27000046,17018300,LI
2020-12-31,28.82999992,30.14999962,28.76000023,29.36000061,15562000,LI
2021-01-04,32.45999908,33,29.61000061,30.34000015,46632700,LI
2021-01-05,30.98999977,33.18999863,30.45000076,32.40000153,24022000,LI
2021-01-06,31.76000023,33.5,30.79500008,31.20000076,29997300,LI
2021-01-07,35.09000015,35.25999832,32.84999847,32.97499847,26228600,LI
2021-01-08,34.29999924,37.18999863,33.18999863,37.09999847,30247800,LI
2021-01-11,32.79000092,35.04000092,32.32600021,34.36999893,24666300,LI
2021-01-12,36.75,37.18000031,32.34000015,32.38000107,34054900,LI
2021-01-13,35.54999924,36.68999863,34.54000092,36.04000092,18763100,LI
2021-01-14,34.70000076,36.25,34.52000046,35.36999893,14694500,LI
2021-01-15,32.59999847,34.75999832,32.34999847,34.25999832,16619900,LI
2021-01-19,35.43999863,36,33.38000107,33.91999817,28457100,LI
2021-01-20,35.59999847,37.65000153,33.90000153,36.77999878,26123700,LI
2021-01-21,35.36999893,36.15999985,34.06000137,35.5,14516400,LI
2021-01-22,34.43999863,35.31999969,33.95999908,34.79999924,20406200,LI
2021-01-25,31.98999977,35.20000076,31.76000023,35.04000092,37025600,LI
2021-01-26,32.5,33.84000015,32.09999847,33.15000153,33539700,LI
2021-01-27,31.55999947,32.49000168,31.07999992,31.98999977,23233200,LI
2021-01-28,32.20999908,32.38000107,30.62999916,31.20000076,17980300,LI
2021-01-29,32.25,33.27999878,31.57999992,32.40999985,12491400,LI
2021-02-01,32.04000092,32.93999863,31.10000038,32.84999847,12273500,LI
2021-02-02,30.20000076,31.79000092,29.53000069,31.14999962,28701900,LI
2021-02-03,30.72999954,31.09000015,29.57999992,30.09000015,15963300,LI
2021-02-04,30.84000015,31.39999962,30.60000038,30.82999992,10549800,LI
2021-02-05,30.39999962,30.96999931,30.09000015,30.94000053,12197700,LI
2021-02-08,30.36000061,30.53000069,29.76000023,30.30999947,12329400,LI
2021-02-09,31.87000084,32.29000092,29.85000038,30.32500076,21648400,LI
2021-02-10,31.5,33.30500031,31.29999924,31.85000038,23779500,LI
2021-02-11,31.98999977,32.65000153,31.39999962,31.76000023,14918200,LI
2021-02-12,31.85000038,32.42900085,31.20000076,31.59000015,8160600,LI
2021-02-16,30.39999962,32.15000153,29.97999954,31.92000008,14570500,LI
2021-02-17,29.73999977,30.31999969,29.27000046,30.10000038,11714400,LI
2021-02-18,29.44000053,30.45499992,28.79999924,28.95999908,10885000,LI
2021-02-19,29.84000015,30.20999908,29.45000076,29.95000076,10283700,LI
2021-02-22,27.84000015,29.40999985,27.75,29.29999924,14855000,LI
2021-02-23,26.98999977,27.35000038,23.52000046,26.45000076,24646800,LI
2021-02-24,28.68000031,28.87000084,26.10000038,27.20999908,20261300,LI
2021-02-25,25.87000084,29.01000023,25.12999916,28.89999962,37485100,LI
2021-02-26,25.37000084,26.8010006,24.57999992,26.34000015,39284500,LI
2021-03-01,25.86000061,26.51000023,25.60000038,25.93000031,12646500,LI
2021-03-02,23.73999977,25.32999992,23.61000061,25.01000023,17366900,LI
2021-03-03,22.77000046,24.75,22.65800095,24.31999969,19298100,LI
2021-03-04,22.31999969,23.34499931,20.80999947,22.36000061,31580900,LI
2021-03-05,22.45999908,22.68000031,19.69000053,22.06399918,24160900,LI
2021-03-08,21.32999992,23.64999962,21.20000076,22.44000053,15913500,LI
2021-03-09,23.07999992,24.85000038,22.56999969,22.61000061,27468300,LI
2021-03-10,23.34000015,25.39999962,22.80999947,24.35000038,18587300,LI
2021-03-11,26.02000046,26.32999992,24.30999947,25,22841300,LI
2021-03-12,25.69000053,25.79999924,24.56999969,24.88999939,11703000,LI
2021-03-15,25.89999962,26.13999939,25.39999962,25.79999924,8533500,LI
2021-03-16,25.84000015,26.63999939,25.51000023,26.14999962,11024200,LI
2021-03-17,25.43000031,25.44000053,24.31500053,24.96500015,12917800,LI
2021-03-18,25.05999947,25.79999924,24.65999985,24.84000015,12699700,LI
2021-03-19,26.28000069,26.51000023,24.54000092,24.90399933,27773600,LI
2021-03-22,26.81999969,27.31999969,26.37000084,26.5340004,8968400,LI
2021-03-23,26.37000084,27.04000092,25.63999939,25.78000069,10275900,LI
2021-03-24,22.88999939,25.95000076,22.53000069,25.75,18726900,LI
2021-03-25,23.5,23.79000092,22,22.08399963,9668600,LI
2021-03-26,23.70000076,24.29400063,22.54999924,22.98500061,13687700,LI
2021-03-29,22.60000038,24.21999931,22.20499992,23.63999939,12278700,LI
2021-03-30,23.07999992,23.32999992,21.52000046,21.91500092,13175400,LI
2021-03-31,25,25.15999985,23.5,23.56999969,14390500,LI
2021-04-01,25.25,26.12999916,25.01000023,26.09799957,7099700,LI
2021-04-05,24.94000053,26,24.76000023,25.87000084,5775800,LI
2021-04-06,25.53000069,25.75,24.43000031,24.88999939,6261400,LI
2021-04-07,22.22999954,24.26000023,22.07999992,24.26000023,37793400,LI
2021-04-08,23.22999954,23.5,22.34000015,23.02000046,20397600,LI
2021-04-09,22.76000023,22.97999954,22.30999947,22.89999962,7196800,LI
2021-04-12,21.78000069,22.71999931,21.60000038,22.67399979,10725900,LI
2021-04-13,21.81999969,22.05999947,21.26000023,21.92000008,11273900,LI
2021-04-14,21.10000038,22.11000061,20.85000038,21.95999908,11531900,LI
2021-04-15,19.68000031,20.95999908,19.20000076,20.88999939,22242800,LI
2021-04-16,19.28000069,19.47999954,18.89999962,19.45000076,11843700,LI
2021-04-19,19.25,19.5,18.54000092,19.38999939,10598900,LI
2021-04-20,19.15999985,19.63999939,18.79000092,19.20000076,7251600,LI
2021-04-21,19.78000069,19.79999924,18.68000031,19.01000023,10759900,LI
2021-04-22,20.04000092,20.68799973,19.64999962,19.85000038,10618800,LI
2021-04-23,20.60000038,20.70000076,19.90999985,20.21299934,6758900,LI
2021-04-26,20.80999947,20.92499924,20.30999947,20.84300041,5888500,LI
2021-04-27,20.62999916,20.97999954,20.45999908,20.88999939,6873200,LI
2021-04-28,20.15999985,20.51499939,20.09000015,20.34000015,6871700,LI
2021-04-29,19.54999924,20.32500076,19.36000061,20.15999985,7918200,LI
2021-04-30,19.73999977,20.02000046,19.19000053,19.28000069,5939800,LI
2021-05-03,19.44000053,20.14999962,19.35000038,20.05999947,5973300,LI
2021-05-04,19.42000008,19.62000084,18.73999977,19.37000084,9116600,LI
2021-05-05,18.81999969,19.63999939,18.79999924,19.54999924,7091600,LI
2021-05-06,17.98999977,19.00699997,17.60000038,18.98999977,12301900,LI
2021-05-07,18.26000023,18.76000023,17.95000076,18.04700089,7011000,LI
2021-05-10,17.01000023,18.20000076,16.95999908,18.14999962,12697700,LI
2021-05-11,17.01000023,17.26000023,15.97999954,16.10000038,10503400,LI
2021-05-12,17.78000069,18.56999969,16.93000031,17.20000076,27260400,LI
2021-05-13,17.22999954,18.44099998,16.71999931,18.29000092,11558100,LI
2021-05-14,18.35000038,18.5,17.29999924,17.40200043,8521600,LI
2021-05-17,18.85000038,19.11000061,18.29000092,18.37999916,9773000,LI
2021-05-18,19.40999985,19.82999992,18.95000076,19.11000061,11428000,LI
2021-05-19,19.54999924,19.60000038,18.62000084,18.72900009,8775900,LI
2021-05-20,20.27000046,20.57999992,19.85000038,19.98999977,13422200,LI
2021-05-21,20.48999977,20.75499916,19.86000061,20.61000061,8220500,LI
2021-05-24,20.80999947,21.13999939,20.18000031,20.55999947,8481500,LI
2021-05-25,19.98999977,21.52000046,19.75,21.21999931,16463300,LI
2021-05-26,22.81999969,23.39999962,19.85000038,20.14999962,36841800,LI
2021-05-27,23.64999962,23.71999931,22.26000023,23.22999954,60405300,LI
2021-05-28,23.29999924,24.37999916,22.78499985,23.61000061,17303400,LI
2021-06-01,23.80999947,24.52000046,23.54000092,24.04000092,17061300,LI
2021-06-02,24.34000015,25.04999924,23.60000038,23.62199974,20347600,LI
2021-06-03,24.95999908,25.36499977,23.39999962,24.37000084,19311800,LI
2021-06-04,25.63999939,25.64999962,24.72999954,25.05999947,11656400,LI
2021-06-07,26.68000031,27.23999977,25.59000015,25.67000008,20617200,LI
2021-06-08,28.46999931,29.06999969,27.35000038,27.46999931,26439600,LI
2021-06-09,27.43000031,29.09000015,27.21999931,29,15149000,LI
2021-06-10,27,28,26.90500069,27.61000061,12242500,LI
2021-06-11,28.11000061,28.48999977,26.89999962,27.22999954,18424500,LI
2021-06-14,28.23999977,28.56999969,27.79000092,28.32999992,10196600,LI
2021-06-15,28.20999908,28.98999977,27.79999924,27.88500023,14770300,LI
2021-06-16,28.39999962,28.73699951,27.29000092,27.36000061,12185400,LI
2021-06-17,30.87999916,31.31500053,28.43000031,28.67000008,24688800,LI
2021-06-18,30.11000061,31.22999954,29.69000053,31.21999931,20633300,LI
2021-06-21,30.11000061,30.5,29,30.05999947,11271600,LI
2021-06-22,28.93000031,30.45000076,28.54500008,29.95000076,14970800,LI
2021-06-23,31.18000031,31.29000092,29.87999916,29.95000076,13273200,LI
2021-06-24,30.68000031,31.48699951,30.29999924,31.48699951,9605700,LI
2021-06-25,31.68000031,31.82999992,30.51000023,30.89999962,12241200,LI
2021-06-28,33.70999908,33.99000168,31.95999908,32.06000137,21742600,LI
2021-06-29,34.25,34.27999878,32.65999985,33.75999832,12955500,LI
2021-06-30,34.93999863,35.27000046,34,34,13074100,LI
2021-07-01,34.68999863,36.65999985,34.22000122,35.54999924,17499800,LI
2021-07-02,32.66999817,35.81999969,31,35.00999832,24780700,LI
2021-07-06,33.58000183,33.97999954,31.03000069,31.04999924,14942000,LI
2021-07-07,32.02999878,34.47000122,31.28000069,33.52000046,14257900,LI
2021-07-08,31.79000092,32.06999969,29.85000038,30.02000046,13320300,LI
2021-07-09,31.81999969,32.59999847,30.79999924,32.5,9477900,LI
2021-07-12,32.81000137,33.51499939,31.77000046,32.36000061,9065800,LI
2021-07-13,32.52000046,33.09000015,31.98999977,32.65000153,6674900,LI
2021-07-14,30.32999992,32.5,30.04000092,32.27000046,10839200,LI
2021-07-15,30.97999954,31.88999939,29.5,30.43000031,10706200,LI
2021-07-16,30.31999969,31.20999908,29.87000084,30.95999908,6595500,LI
2021-07-19,30.54000092,30.61000061,28.67000008,29.18000031,7813800,LI
2021-07-20,30.72999954,30.85000038,29.90999985,30.61000061,5350300,LI
2021-07-21,33.40999985,34.22000122,31.375,31.38999939,15895100,LI
2021-07-22,32.93000031,33.59999847,32.41999817,33.25999832,5174400,LI
2021-07-23,30.28000069,31.70000076,29.20199966,31.44000053,19078800,LI
2021-07-26,30.77000046,31.57999992,28.85000038,29.22999954,12904800,LI
2021-07-27,26.47999954,30.4489994,26.21999931,29.89999962,24571700,LI
2021-07-28,30.63999939,30.69000053,28.01000023,28.35000038,21094600,LI
2021-07-29,30.65999985,31.39999962,29.87000084,31.20000076,12540400,LI
2021-07-30,33.38999939,34.54800034,29.89999962,30.13999939,27405100,LI
2021-08-02,33.68000031,35.43899918,33.52000046,34.77000046,20534900,LI
2021-08-03,32.54000092,33.09000015,31.61000061,32.74300003,9729700,LI
2021-08-04,32.68999863,33.59999847,32.27999878,32.96500015,7232600,LI
2021-08-05,31.35000038,32.29899979,31.12000084,32.27000046,11401500,LI
2021-08-06,30.35000038,31.54999924,29.96500015,31.10000038,12099000,LI
2021-08-09,30.68000031,31.06999969,30.20000076,30.47999954,8373800,LI
2021-08-10,30.38999939,31.29000092,30.35000038,31.07999992,6163100,LI
2021-08-11,30.71999931,30.98999977,29.87999916,30.32999992,8909500,LI
2021-08-12,30.11000061,30.92000008,29.09000015,30.27199936,16980500,LI
2021-08-13,28.65999985,29.75,28.54999924,29.60000038,9421800,LI
2021-08-16,27.65999985,28.11000061,27.20999908,27.89999962,10277100,LI
2021-08-17,28.03000069,28.45999908,26.90999985,27.29000092,10369200,LI
2021-08-18,28.51000023,29.12000084,27.98999977,28.31999969,8553600,LI
2021-08-19,27.54000092,28.63999939,27.45000076,28.01000023,6333200,LI
2021-08-20,28.55999947,29.52000046,27.93000031,27.95999908,9547900,LI
2021-08-23,29.20000076,29.32999992,28.5,28.79999924,7132600,LI
2021-08-24,30.45999908,30.51000023,29.52000046,29.55999947,10774300,LI
2021-08-25,30.63999939,30.79000092,29.79000092,30.25,7930600,LI
2021-08-26,29.62000084,30.95000076,29.34499931,30.13899994,5716000,LI
2021-08-27,29.34000015,29.85000038,29.22500038,29.81999969,5663800,LI
2021-08-30,29.03000069,29.90999985,27.71999931,29.87000084,9395800,LI
2021-08-31,30.86000061,30.93000031,29.15999985,29.29000092,10191200,LI
2021-09-01,30.46999931,31.67000008,30.09000015,30.88500023,11965800,LI
2021-09-02,31.20000076,31.77000046,30.46999931,30.57999992,8389700,LI
2021-09-03,30.28000069,31.10000038,30.10000038,30.79000092,8325300,LI
2021-09-07,30.98999977,31.30999947,30.54999924,30.79999924,7976100,LI
2021-09-08,30.21999931,30.84000015,29.86000061,30.79999924,6427600,LI
2021-09-09,30.62000084,30.70000076,29.5,29.91799927,5151900,LI
2021-09-10,30.19000053,31.62999916,30.13999939,30.55999947,7398100,LI
2021-09-13,29.57999992,30.28499985,28.62999916,30.20000076,6062200,LI
2021-09-14,29.80999947,30.45000076,29.44499969,29.70000076,6411600,LI
2021-09-15,29.73999977,30.06999969,29.27000046,29.76000023,5503500,LI
2021-09-16,28.87999916,29.14999962,28.53000069,29.14999962,5917300,LI
2021-09-17,29.09000015,29.20999908,28.59000015,29.10499954,8809500,LI
2021-09-20,26.90999985,27.87000084,26.51000023,27.80999947,7846100,LI
2021-09-21,27.05999947,27.59000015,26.73500061,27.17000008,3605700,LI
2021-09-22,27.30999947,28.09000015,27.15999985,27.18000031,3929000,LI
2021-09-23,27.27000046,27.90999985,26.73999977,27.78000069,4105900,LI
2021-09-24,26.11000061,27.10000038,26.01000023,27,5237500,LI
2021-09-27,26.90999985,27.02000046,25.40099907,26.17000008,6026000,LI
2021-09-28,26.12999916,26.90999985,25.78000069,26.75,4344800,LI
2021-09-29,25.72999954,26.87999916,25.54999924,26.42000008,5160800,LI
2021-09-30,26.29000092,26.64999962,25.79999924,25.88999939,4435200,LI
2021-10-01,26.29000092,26.95599937,26.18000031,26.90399933,3461000,LI
2021-10-04,25.57999992,26.30999947,25.42200089,26.30999947,3444300,LI
2021-10-05,26.98999977,27.30999947,25.59000015,25.59000015,5731000,LI
2021-10-06,27.38999939,27.62999916,26.30999947,26.34000015,5488000,LI
2021-10-07,28.78000069,29.29000092,28.12999916,28.18000031,6838100,LI
2021-10-08,28.48999977,28.89999962,27.96999931,28.81999969,3743200,LI
2021-10-11,28.21999931,29,28.09000015,28.54999924,3842900,LI
2021-10-12,28.03000069,28.25,27.61000061,28.13999939,3453600,LI
2021-10-13,28.69000053,28.78000069,28,28.10000038,4667500,LI
2021-10-14,29.45000076,29.46999931,28.54999924,29,7539700,LI
2021-10-15,30.63999939,31.05999947,29.31999969,29.87000084,10504700,LI
2021-10-18,30.43000031,30.75,30,30.06999969,7159500,LI
2021-10-19,31.12000084,31.73999977,30.62999916,30.82500076,7510400,LI
2021-10-20,31.21999931,31.61000061,30.84700012,30.84700012,4782100,LI
2021-10-21,32.04000092,32.43999863,30.81699944,30.87999916,7716200,LI
2021-10-22,32.29000092,32.88000107,31.78000069,32,10545800,LI
2021-10-25,34.25,34.45000076,32.27000046,32.65999985,13216000,LI
2021-10-26,33.08000183,34.83000183,32.83000183,33.95999908,10089300,LI
2021-10-27,32.66999817,34.00500107,32.52999878,33,6142900,LI
2021-10-28,33.40999985,33.84999847,32.79999924,33.34000015,6117600,LI
2021-10-29,32.63000107,33.59000015,32.45000076,33.06000137,3994000,LI
2021-11-01,32.34000015,33.34999847,31.90999985,32.56000137,6412200,LI
2021-11-02,31.19000053,32.43999863,30.72999954,31.79999924,8408800,LI
2021-11-03,30.95999908,31.34000015,30.56999969,31.34000015,4430000,LI
2021-11-04,31.95999908,32.41999817,31.32999992,31.63999939,5619800,LI
2021-11-05,31,32.25,30.35000038,32.09999847,4927000,LI
2021-11-08,31.35000038,32.06999969,30.82999992,30.98999977,6206900,LI
2021-11-09,29.97999954,31.61899948,29.72999954,31.53000069,7956300,LI
2021-11-10,29.63999939,30.39999962,29.36000061,29.39999962,6548700,LI
2021-11-11,30.63999939,30.95000076,30.01000023,30.20000076,7529300,LI
2021-11-12,30.39999962,31.35000038,29.95000076,31.35000038,7440000,LI
2021-11-15,29.85000038,30.40999985,29.68000031,30.20000076,5536500,LI
2021-11-16,32.75999832,32.95999908,30.12000084,30.36000061,14123500,LI
2021-11-17,32.18000031,32.90000153,31.86000061,32.40999985,6600300,LI
2021-11-18,30.97999954,32.63999939,30.07999992,32.22999954,7743500,LI
2021-11-19,30.60000038,31.20000076,30.12100029,31,5672800,LI
2021-11-22,31.19000053,32.34999847,30.79000092,30.89999962,10506300,LI
2021-11-23,31.73999977,33.93000031,31,31.5,11134700,LI
2021-11-24,32.61999893,33.05500031,31.21999931,31.65999985,7284700,LI
2021-11-26,32.40000153,32.77999878,30.88999939,31.30999947,6892100,LI
2021-11-29,34.47999954,36,34.08000183,34.71500015,26492700,LI
2021-11-30,35.43999863,36.25999832,33.54000092,34.41999817,17983400,LI
2021-12-01,35.09999847,37.45000076,34.97999954,36.90999985,19442400,LI
2021-12-02,33.90999985,36.34999847,31.94000053,35.56000137,14142400,LI
2021-12-03,28.5,33.20000076,27.72999954,33,30391400,LI
2021-12-06,30.51000023,30.63999939,27.77000046,29.57999992,18108300,LI
2021-12-07,30.94000053,32.22999954,30.34000015,31.65299988,10112700,LI
2021-12-08,31.59000015,31.96999931,30.36000061,31.03000069,5334800,LI
2021-12-09,31.09000015,32.75,30.84000015,31.5,6075000,LI
2021-12-10,32.45999908,32.86000061,31.12000084,31.12000084,11640900,LI
2021-12-13,31.36000061,32.5,30.38599968,32.5,10519400,LI
2021-12-14,31.05999947,31.34600067,30.34000015,30.43000031,8047100,LI
2021-12-15,30.44000053,30.87000084,29.12999916,30.62999916,9243300,LI
2021-12-16,29.98999977,31.18000031,29.68000031,31.18000031,6313400,LI
2021-12-17,29.94000053,30.29000092,27.95000076,29.07999992,9496000,LI
2021-12-20,28.25,29.05999947,27.53000069,28.62000084,7895900,LI
2021-12-21,29.96999931,30.15999985,28.61000061,28.84000015,8387500,LI
2021-12-22,30.39999962,30.43799973,29.51000023,29.71999931,6187400,LI
2021-12-23,30.42000008,30.73999977,29.78000069,30.04999924,4183800,LI
2021-12-27,29.89999962,30.97999954,29.37999916,30.28000069,4727500,LI
2021-12-28,29.84000015,30.28000069,29.69400024,29.97999954,3355800,LI
2021-12-29,29.42000008,30.18000031,28.53000069,29.84000015,5174500,LI
2021-12-30,31.95000076,32.31999969,29.01000023,29.10000038,11737300,LI
2021-12-31,32.09999847,32.90000153,31.50099945,31.82999992,8050400,LI
2022-01-03,32.34000015,33.75999832,31.35000038,33.02000046,7153900,LI
2022-01-04,30.32999992,32.16999817,29.37000084,32.15999985,8156400,LI
2022-01-05,29.17000008,30.55999947,29.13999939,29.5,6349500,LI
2022-01-06,28.37999916,29.62999916,28.23500061,29.25,10132000,LI
2022-01-07,29.18000031,29.68000031,28.20000076,28.57699966,8864000,LI
2022-01-10,27.54000092,29.18000031,27.01000023,29.18000031,8046500,LI
2022-01-11,29.80999947,29.89999962,27.51000023,27.75,9185200,LI
2022-01-12,30.75,31.19000053,29.97999954,30.39999962,11436500,LI
2022-01-13,30.77000046,31.68000031,30.5,30.57500076,7602700,LI
2022-01-14,31.12999916,31.44000053,30.03000069,30.95999908,6022400,LI
2022-01-18,30.46999931,31.96500015,30.30999947,30.62999916,7450300,LI
2022-01-19,29.26000023,30.73999977,29.25,30.56999969,6159800,LI
2022-01-20,29.17000008,30.51000023,29.11000061,30.21999931,7142300,LI
2022-01-21,27.89999962,28.97999954,27.68000031,28.85000038,6088100,LI
2022-01-24,27.27000046,27.39999962,25.53000069,26.70000076,10451600,LI
